id,speed
309,38.61634796065005
310,21.869076772049926
311,16.829346540175013
312,45.500190321249995
313,39.895918212499936
314,41.76160965295
315,48.41557850790007
316,45.8888238922
317,46.08302019140003
318,39.13850321434997
319,40.85400449269999
320,46.53152873255003
321,47.441284537699964
322,47.70956822967505
323,46.020858141750026
324,27.622767955899977
325,30.155823261949962
326,36.9372611486499
327,37.19797480025005
328,34.58459920485004
329,27.21183846675002
330,23.47130563595498
331,30.931866191849977
332,38.761568323949994
333,42.36279834455001
334,39.52242273294998
335,44.09393417970001
336,47.25137133219996
337,47.50291495902501
338,20.43895414469997
339,27.756924098149945
340,25.57117012279996
341,31.39075062935002
342,42.1518208807
343,41.85573170034996
344,48.07807187179999
345,49.080555793750015
346,47.20096554475004
347,20.680010516504986
348,39.315618818749925
349,47.65873641175
350,47.944189216349976
351,46.93181986750002
352,35.83731405495
353,17.49464251364999
354,23.50481843805001
355,19.166294847649976
356,16.88687975904998
357,25.44952806684998
358,38.9822484614
359,44.55430289299997
360,42.682394627799965
361,49.498452610900046
362,17.248190421040007
363,23.867241594000028
364,19.67272569259996
365,18.47307830117498
366,15.380749673600015
367,27.252683980249994
368,42.83530196675001
369,49.408521100099996
370,49.40177899015001
371,47.54070269654998
372,47.49152497995
373,19.152450834649972
374,19.606241375499962
375,12.560774581310001
376,24.334393001210024
377,37.65346083624997
378,43.522073493600026
379,48.67109021344997
380,23.934611044400025
381,19.357477284354996
382,15.862233271085024
383,36.51206837605
384,48.87953391695
385,47.62937800940004
386,48.054599055350074
387,26.54476236744998
388,27.164604130549993
389,26.767978483749975
390,27.129964243699956
391,41.37995790050004
392,48.493225922549975
393,48.96109263059996
394,47.40375077665004
395,22.18224441988998
396,22.793385733439976
397,22.65523129968998
398,20.487123406789948
399,18.71461852973996
400,13.782691132165006
401,40.02575870860003
402,34.928410942800035
403,47.5577074028
404,47.11105286165003
405,45.516168833499904
406,34.37343629450002
407,22.59053300515003
408,20.011627798950016
409,18.139432974000023
410,19.33887651425003
411,15.606108930024982
412,45.18444811295006
413,42.10770358555
414,46.106355663100004
415,48.253721631000005
416,48.043101937199914
417,47.42367982015002
418,47.40380891444997
419,33.08374696364996
420,18.767936967850023
421,14.689196437549976
422,45.63253923549998
423,42.24136762554999
424,48.45603311674998
425,48.684958254349986
426,46.80686978504995
427,36.225766860099995
428,24.754949101399994
429,40.74085206390009
430,41.5778281081
431,48.79530999049998
432,46.65220823130003
433,45.23675634169999
434,18.172190313500007
435,34.176949780549975
436,28.80152014679993
437,23.25005556880001
438,48.61410533559999
439,47.55937280749998
440,48.98784772845002
441,36.694264579249946
442,30.953343754299993
443,33.71714966885003
444,30.691413805849997
445,27.573215977200014
446,35.38123344794996
447,35.90518686624991
448,46.17935452354996
449,45.85626924449999
450,44.12693317035004
451,43.49682390224995
452,43.62007690219999
453,44.039658349150066
454,44.229614638800065
455,41.89153561515006
456,41.131861253000096
457,44.260936804599986
458,47.73379583399993
459,48.42395828884998
460,35.43320836965003
461,24.541807565249993
462,31.11828793775001
463,27.441486667900065
464,28.236894376449992
465,34.51351064535001
466,47.51459418124998
467,48.665500903699964
468,47.599608976350034
469,44.53102509239998
470,18.66952453924997
471,25.18457761649996
472,24.575024647049986
473,23.769537890850057
474,15.234502659880004
475,25.609096273549998
476,47.62639429025001
477,44.87440279920001
478,38.73529830214995
479,25.2946572094
480,28.79712794149999
481,22.809381145849997
482,25.520281902099974
483,46.995671328149946
484,46.967079237200025
485,46.39765234084991
486,33.41765531004995
487,38.55981041884997
488,25.77027351880001
489,16.670905437930003
490,13.949206520130002
491,34.40508522234996
492,42.227851584700026
493,47.77577896729993
494,48.06090130615003
495,46.44089124539999
496,22.070939467749973
497,30.78616652779996
498,40.245434281799994
499,48.81057147849999
500,47.865929404850014
501,48.81610271059997
502,47.74429186250012
503,46.53545586334998
504,33.39047728979993
505,35.501933038849906
506,27.340850968799984
507,28.17038155349996
508,28.216708520849988
509,42.12236137670001
510,46.53451475805003
511,46.30880551645002
512,45.8061225251
513,45.83594263754997
514,42.65482786699996
515,40.01019804760826
516,41.78386859804991
517,41.631237857649985
518,47.3087449375
519,47.89188253355002
520,20.489278813804987
521,25.061239040650012
522,21.759043037540014
523,22.281454827500006
524,14.036634805320025
525,46.220783183150026
526,48.43791630824997
527,48.101032352850034
528,47.801105479699984
529,29.369895734349967
530,19.459918663550003
531,27.7538637758
532,22.022997849760035
533,15.718173212115014
534,13.870442055520014
535,47.45887721569999
536,29.164359749299987
537,20.648155131100008
538,20.701217386540023
539,21.19995704415002
540,14.73341658762002
541,13.502993633930007
542,46.345923307400035
543,44.1826427946
544,48.42363410685005
545,47.45539190084996
546,19.50509660864996
547,23.889480592749965
548,23.758930840099964
549,20.163942480049972
550,22.954134729199964
551,41.20343592885005
552,44.881986062299994
553,48.3839441563
554,49.061845323100016
555,46.95860441900007
556,39.557852003949954
557,20.300586517799978
558,23.409972490949983
559,24.94467564899995
560,22.496490252899953
561,20.770430842049958
562,21.092619628699985
563,22.826569132370004
564,25.371243315689984
565,22.238018774065008
566,40.87520132769999
567,38.839762484149944
568,40.634774489599934
569,49.510539194300094
570,47.98324101845
571,25.214078475999987
572,41.10285371030004
573,47.853808395650056
574,47.81221448170003
575,48.50095616750003
576,47.322874558525
577,35.36801584285007
578,37.684983069550036
579,34.26413976779996
580,40.137302990750015
581,37.197966875849964
582,48.82401747990005
583,49.01919958355003
584,20.863355585859985
585,21.184107114099994
586,28.383940294249967
587,28.820554171999987
588,23.814088524999992
589,22.555749672549982
590,23.287124438499962
591,21.184309561649957
592,41.46148378614998
593,46.85804555630004
594,47.306529647800005
595,46.50909460174999
596,45.60932495764997
597,31.707127951490012
598,25.723264352400005
599,20.989931635685036
600,18.540586437684986
601,48.61912858214999
602,47.48266028461248
603,47.2053423156
604,22.579625459200003
605,20.119507924600008
606,39.18721317540002
607,37.72068775474997
608,48.97888763640001
609,49.041873391300044
610,48.30201767090001
611,47.04041398641255
612,44.616941831300025
613,20.871400647425006
614,25.387971858049994
615,21.31563902627001
616,20.43309289545
617,19.962016096650004
618,17.780555983224993
619,31.739707403899992
620,39.33534884010007
621,48.76293947154996
622,47.835854056599985
623,47.53636910124996
624,44.752520346800004
625,33.650531411550034
626,22.45827240750002
627,19.65877260950002
628,20.746877762150024
629,16.539189818835002
630,28.86782889444997
631,48.45430736843714
632,47.12226695695
633,46.12610341005001
634,27.375498984649997
635,23.06272452315003
636,20.52208134705002
637,47.840678731699974
638,48.138463083750054
639,46.86821693360009
640,33.63876635144997
641,39.47213449590005
642,35.54940173785005
643,35.80415800560003
644,31.291910737685026
645,40.437923964100015
646,37.90721800495004
647,47.694687844949975
648,49.06476374759995
649,48.08658179855007
650,46.356063160400026
651,17.419545718055005
652,17.41496841476002
653,11.91433689528
654,27.190393739749993
655,47.130777020800004
656,48.553169783200026
657,48.60819072689995
658,47.495511514850016
659,47.07877705955005
660,45.744760230849906
661,16.863914966100012
662,23.966648330950044
663,18.334977731589998
664,18.221509557490002
665,18.833741661499996
666,18.94841470119999
667,11.498132565820004
668,44.88227271059999
669,41.19320328009999
670,45.59934814690001
671,47.30680957799999
672,46.396427366999895
673,23.871007071150043
674,18.022122388365016
675,34.133255636599955
676,48.898408041900055
677,48.69469662089002
678,47.61227783459995
679,17.16371740010001
680,23.30158429655
681,18.20041985164999
682,20.53047960548999
683,17.56825195094
684,43.457867168050036
685,48.27322551450001
686,47.46424675039996
687,45.856168373100026
688,45.14238687869999
689,29.039884780949986
690,20.662368462591658
691,22.66850222434999
692,16.970013048350022
693,17.99085384643001
694,48.634003269999994
695,47.55046034179996
696,39.79159186795005
697,28.806668455299942
698,28.929231676949957
699,18.992436932249966
700,19.114983863649964
701,20.736542107300007
702,42.012526080299985
703,45.59093473404999
704,47.12511417124997
705,48.0628992637001
706,47.36106134470002
707,45.59281004014994
708,43.16824948424999
709,40.851372232249986
710,41.14426482059999
711,42.28541414345004
712,42.86709834050005
713,40.463313150200044
714,38.28219872464996
715,44.288142411100004
716,37.059281785050004
717,43.5361767733501
718,47.68011004670001
719,29.33839396715
720,13.365373959620003
721,14.057297467454996
722,12.554976379010007
723,45.66287869769994
724,45.31342123720001
725,47.243944906849975
726,47.36897317490006
727,27.06563905335002
728,16.534458891939973
729,14.673024884050005
730,10.055629567934991
731,45.017361064550016
732,47.25215154645005
733,48.61330177995
734,44.52801890139998
735,15.919471805999985
736,15.102308052715003
737,15.38508643896999
738,15.848747105169986
739,9.666036741050002
740,36.72570430625001
741,45.51233490054999
742,47.4949065696
743,48.25227548740013
744,48.15256594395005
745,25.556167294999995
746,19.875889080949985
747,19.926317577050032
748,19.389099103050007
749,17.077559161799982
750,18.15571103914997
751,17.11800587394998
752,42.64532854054997
753,48.21832129375009
754,48.524462946250026
755,46.38723932684999
756,46.64773885724991
757,15.975505026154988
758,17.873492176000017
759,18.335216012560014
760,18.133646113370016
761,11.134032147249995
762,23.064680390299994
763,43.47726857834999
764,35.393501170049966
765,41.089227483249914
766,49.54965073294997
767,48.34730803735003
768,42.956164189399985
769,18.30850983235
770,17.74811297102502
771,20.510505093950005
772,34.385663023299934
773,46.460511199500054
774,46.64097151115
775,45.60245033240007
776,45.68086309645007
777,45.96065466749991
778,41.914946070899994
779,36.62554518005007
780,47.50872273255
781,48.31753674505011
782,47.79306635815001
783,16.166794533589993
784,16.086860075310025
785,17.5653269979
786,12.916286225589998
787,14.05762941559
788,11.527118429529997
789,23.055385055199974
790,48.453661137300024
791,48.06994288435005
792,46.68541084239998
793,47.04380538230011
794,24.39903456025003
795,22.479714603250027
796,15.79808368086999
797,11.474561898594992
798,20.19662877214994
799,47.19996572689998
800,24.98402008925002
801,14.728194690099976
802,16.68266533983999
803,13.150879825319992
804,14.825716984434992
805,11.02045533980999
806,39.940006138800044
807,45.154848787649996
808,47.09982014895001
809,48.27900342279999
810,47.379010856349986
811,46.90630158899998
812,27.272497312650007
813,15.945552483199998
814,19.72098491935
815,18.322386630499974
816,18.701301082799997
817,43.71478474594997
818,37.60639168935006
819,48.51357208725004
820,46.73787669834994
821,18.42095783044997
822,26.720179257299968
823,21.66273010469999
824,19.191275677275
825,20.408262872394985
826,49.009549805249925
827,47.4687190651749
828,34.56074549720007
829,32.85807926584991
830,33.929259324949896
831,34.84630427024988
832,43.115154271750086
833,33.48227909514996
834,48.61190852624999
835,49.857024887550004
836,35.50735054575001
837,37.5708487363
838,43.69725560209998
839,41.752187710049995
840,47.753299789399904
841,47.872417158149965
842,47.49073433774995
843,30.57947100124995
844,27.57020664439996
845,26.454667103120027
846,26.728901029540047
847,39.24047323784996
848,47.83559471115001
849,47.97213860924996
850,48.115293149800024
851,24.70236792045006
852,25.329076070800028
853,28.01648317215001
854,25.88315546244999
855,26.414428760349963
856,24.163305665380012
857,39.49660395179995
858,44.91822680285004
859,48.107414335249985
860,47.43328430499999
861,46.751440196900056
862,20.98105560004999
863,27.10484901270001
864,25.01499390754996
865,21.114971454349956
866,32.91705090554997
867,42.91548308519991
868,38.64256808054996
869,48.68388408975007
870,46.521423563100015
871,27.549881842869986
872,26.27757186229995
873,21.435820271079994
874,44.20117085334994
875,40.482628908200034
876,48.58774601204999
877,47.55007810935004
878,47.18796804745004
879,19.53006234770003
880,19.36841296796497
881,15.770424176790007
882,31.10810196549995
883,43.92675000144995
884,37.794977117749966
885,47.78721517705003
886,48.6415756468
887,47.158704292349995
888,47.67461881298749
889,46.78277513809999
890,30.196640569200003
891,25.94509024832498
892,22.273750822594984
893,19.890111244409976
894,38.36069185914997
895,48.69690406550002
896,29.143291531440024
897,36.811990158250055
898,36.085632239360045
899,31.13213885849
900,42.303418220800005
901,48.28165728189996
902,47.93897623190001
903,28.587803067449975
904,21.270803400000005
905,21.432640045050036
906,25.025275251200014
907,19.588018620400007
908,19.059621576600044
909,15.276894628380003
910,37.36971610535
911,41.936658173750004
912,47.178461182549945
913,47.39164398130002
914,46.325501760350015
915,25.925950716249996
916,24.268704683350016
917,19.563055205050016
918,20.869170195499983
919,19.534088648004982
920,48.68901753824994
921,48.90508810249996
922,47.29267718179998
923,14.361782495550033
924,19.79672879450004
925,17.711587585700023
926,16.174445231299966
927,16.475492515089957
928,13.297269856240009
929,12.139157939020006
930,24.992090126470025
931,42.53928351790006
932,43.33818021810005
933,47.85134479559999
934,20.407781682950016
935,20.914346780450003
936,18.28401351615504
937,18.96875089233999
938,13.34675299566497
939,23.463376462350006
940,44.05890108504995
941,47.91797542225002
942,48.503258805599984
943,46.1839107241
944,47.40474180229998
945,31.481584832349952
946,18.64475396880001
947,21.579980391099998
948,22.574755245800006
949,18.279967417400027
950,39.92844060715011
951,48.19623557689998
952,48.38019147575002
953,45.84200567995
954,42.11906125740003
955,26.39053909815
956,29.311727312200006
957,15.496491321950009
958,41.454494704650024
959,37.942747163099945
960,46.00188162484999
961,47.66945601739995
962,47.775731161050054
963,45.48813371865
964,43.3438310098
965,41.98276946435002
966,41.38389009809994
967,40.63811135284991
968,42.372738461199994
969,42.57685417494998
970,39.00723651424998
971,36.8168144042
972,47.16550940239998
973,20.602650417159992
974,22.229970966549985
975,27.486844867750033
976,17.27878348874995
977,17.999013502200004
978,20.012316373910014
979,15.478866644539995
980,12.209556146549994
981,25.01703462224999
982,46.29744182300001
983,47.85863777099999
984,48.67613247485
985,46.712660027099965
986,26.907307916250023
987,17.895057603750026
988,16.284201150190025
989,11.217228173379992
990,37.77784991160001
991,45.12930612560002
992,49.16948649670002
993,47.4030313746
994,47.16381699769996
995,47.23609467320002
996,29.013683197749955
997,16.174069137785015
998,17.12265424984997
999,23.56810420670001
1000,18.37159777117997
1001,16.736693924500006
1002,17.888165911150008
1003,10.728159474249981
1004,23.035810688300018
1005,45.58086449694999
1006,48.71996061190002
1007,47.22293483122498
1008,44.57345551910007
1009,28.862547176899962
1010,19.78459368325001
1011,17.873173041874953
1012,10.827322088339997
1013,9.776947071815002
1014,43.423058055599995
1015,48.62357819385
1016,46.124100944799984
1017,29.398132297149974
1018,19.152844852999998
1019,24.141453927199976
1020,16.020381889679978
1021,16.453613034119982
1022,10.324583777860006
1023,38.17680221610003
1024,44.60072727819994
1025,36.609665752650024
1026,48.51568044485001
1027,28.167437944199968
1028,19.689089529299977
1029,18.93476300390997
1030,19.789185524597496
1031,20.353288642575016
1032,20.05037165420003
1033,42.29991074985002
1034,39.68341537490001
1035,44.839243510850004
1036,47.546276700800014
1037,48.00407880210003
1038,43.385100099860026
1039,39.70080304129995
1040,41.41600283534992
1041,39.53280516531671
1042,34.74579783480007
1043,35.62392056460003
1044,44.8379759896
1045,38.52780432675004
1046,35.66283937504997
1047,47.57001191625002
1048,46.52771027205001
1049,47.56989921359998
1050,26.578077049199997
1051,21.22521768955
1052,16.236066045249963
1053,9.868361893774983
1054,46.2284598447
1055,48.16194101405005
1056,48.225702162399976
1057,47.25556209625003
1058,45.64517432965001
1059,14.14933951533999
1060,22.876464286900003
1061,18.86990459104996
1062,10.078251684785
1063,39.40370067554999
1064,44.837153847958305
1065,40.913831853449985
1066,48.50771487475003
1067,47.235752933800015
1068,48.94297071229998
1069,46.359558540349965
1070,47.65332598535001
1071,45.40291075655
1072,13.474500272529998
1073,15.953349791999997
1074,15.802954953875014
1075,22.994440664150012
1076,39.78261307325
1077,49.10452695034993
1078,44.24847628675001
1079,13.620103788600018
1080,18.532711907489965
1081,16.409446793639983
1082,16.73268597802998
1083,11.394659253925
1084,44.113346003149985
1085,38.58487003530002
1086,44.58697860844996
1087,47.12952956325002
1088,18.00086391230001
1089,11.291448132054994
1090,37.93225547470006
1091,34.13590998944995
1092,48.90837068729999
1093,47.62853518894996
1094,48.41171660464989
1095,41.048819175400055
1096,26.29782103309999
1097,22.499898694449975
1098,15.593564418999996
1099,17.130820557199996
1100,17.783483805099987
1101,34.768957423250036
1102,42.39688773430005
1103,38.29638399064997
1104,32.67794019039998
1105,33.457539529999956
1106,47.712749691099916
1107,47.29121251709999
1108,43.42693398689991
1109,42.583845772299945
1110,41.917495199200005
1111,39.438451309850024
1112,36.64505886144992
1113,41.09590059209999
1114,45.33022706329998
1115,48.44893991130002
1116,47.616405851650036
1117,46.715004058950036
1118,27.600236284150032
1119,27.278991680405003
1120,40.88482151310001
1121,39.93702305829997
1122,45.785939230900006
1123,48.89145653304996
1124,46.56335282890002
1125,27.14377641100003
1126,26.286810814899983
1127,24.410684218149992
1128,28.31000255865003
1129,38.721414994100016
1130,40.87184727589994
1131,47.70393091674999
1132,47.67321911770003
1133,46.210484976950035
1134,38.47459405175
1135,17.604283237600022
1136,22.910610562000024
1137,20.768590884750036
1138,18.168985321849974
1139,14.913852722450006
1140,43.50753197204998
1141,36.454490464600006
1142,47.62722225675
1143,48.96867511019998
1144,46.98015491515008
1145,39.588389434049994
1146,23.214337011200033
1147,25.759506367150017
1148,46.40128993655003
1149,45.91301379525004
1150,20.09526185956997
1151,26.261337163649983
1152,27.109923591765
1153,23.891736444174985
1154,23.250971867274984
1155,20.233859982094963
1156,19.65254919493499
1157,30.311437112249983
1158,40.02649849295004
1159,39.58990702909996
1160,47.808488249850015
1161,46.75825915614999
1162,47.40461045995
1163,46.76300612369999
1164,22.638813714500003
1165,26.37816767464998
1166,20.48912714022998
1167,20.264464946849984
1168,46.62327929440006
1169,47.55657707600001
1170,46.70751751845006
1171,33.94370551599999
1172,18.908358076934988
1173,42.46136741184997
1174,41.55893307754995
1175,47.09417316318753
1176,45.864525757349995
1177,30.42701935720001
1178,22.929203492209993
1179,23.311588766970004
1180,21.800203126110006
1181,19.51894465524
1182,16.27101124174003
1183,42.33258686775002
1184,40.160538782299945
1185,46.43546743810004
1186,47.056214840686735
1187,46.63966357805006
1188,28.490919317299987
1189,16.082260374340013
1190,16.924017447919994
1191,16.563328500209963
1192,41.161583603400025
1193,42.57912975199998
1194,47.642736880331576
1195,47.08670814545001
1196,46.17597096170003
1197,45.193832082949974
1198,30.81149400645003
1199,39.150925204649944
1200,48.48607927685001
1201,48.30012380024998
1202,43.148598083850054
1203,19.56205460899998
1204,23.51108297295001
1205,24.469304474799983
1206,25.267591655799997
1207,14.959210449260011
1208,27.527193024850018
1209,36.37080918585008
1210,48.162277782650015
1211,45.24346916015
1212,25.031048799800022
1213,25.228519541150014
1214,21.11895999369998
1215,20.081986890379984
1216,46.68003092494999
1217,47.522748138893355
1218,46.97443143335006
1219,28.332929299699998
1220,21.66049978130002
1221,20.273634207799986
1222,19.656657537899996
1223,19.589742667549977
1224,17.640636919165004
1225,12.267080383579996
1226,11.500380362044982
1227,35.687814680100054
1228,38.80552434090002
1229,41.90834939175002
1230,47.40601068875001
1231,48.425964396249974
1232,41.372139869749944
1233,40.71927793379997
1234,35.93011924420001
1235,47.213917067750025
1236,15.09355403233998
1237,20.959017665450016
1238,17.907411372649964
1239,13.688671764539995
1240,24.11657639245002
1241,45.4136631465
1242,41.88256660917497
1243,42.337673802050034
1244,48.71953999449998
1245,46.70552385994997
1246,19.503189148599997
1247,25.618551015350043
1248,24.748053793500016
1249,12.164917567769992
1250,45.387980320950064
1251,48.43600192950002
1252,46.70481526307139
1253,46.61845061954998
1254,24.064382230950013
1255,16.608520604149984
1256,16.79780919495001
1257,42.374932806199986
1258,48.01062449589997
1259,47.08136019039998
1260,47.55490073829999
1261,44.06387455650001
1262,28.08086418669994
1263,22.27856269535
1264,18.429838520465026
1265,18.498775862680002
1266,16.692242771549985
1267,17.44989474693999
1268,25.656641396999998
1269,48.47626371174997
1270,48.14956974274994
1271,48.72263649430002
1272,44.139945727950014
1273,15.160300542625025
1274,19.770864723150012
1275,17.784608212415
1276,18.131969995739986
1277,11.298599747275016
1278,24.457928895750005
1279,37.54866400545006
1280,45.33868506074999
1281,36.832015797699945
1282,47.9015816745
1283,47.31259126012498
1284,47.612680861400015
1285,24.70768442085002
1286,24.480213755650002
1287,22.669495814075006
1288,21.567995055774986
1289,22.983025502350053
1290,35.77656414294996
1291,47.565656738150004
1292,46.52200108989999
1293,44.83907232749996
1294,42.621365683499945
1295,41.62743232639994
1296,40.382656865100074
1297,35.40744940214999
1298,43.33033634545005
1299,47.18358717854998
1300,46.73272423430003
1301,45.415506406350005
1302,23.368345650250014
1303,13.22395948213001
1304,23.952904803150005
1305,47.642158970600015
1306,46.60424787270001
1307,47.0932899073
1308,47.280521735500066
1309,24.283411259999994
1310,15.059811950849987
1311,25.496471282850017
1312,20.498140770580022
1313,22.11089029992996
1314,11.699810126799992
1315,24.713480533750012
1316,37.9070251423
1317,40.29878226739998
1318,42.06199974470002
1319,47.96721666049994
1320,47.12610718954997
1321,46.149348514399975
1322,18.787068665300005
1323,20.368287677409988
1324,20.986244003619987
1325,24.292141699150015
1326,47.94140419800006
1327,20.242480837400027
1328,19.67810626930002
1329,18.715559576579995
1330,18.995425240959996
1331,13.378040770629996
1332,23.84641360180001
1333,38.527574096700064
1334,36.01520376080007
1335,48.96723663039998
1336,46.71535275824997
1337,44.99619990494999
1338,17.682167774919986
1339,19.58664900760003
1340,20.958519520380023
1341,18.564780502785023
1342,49.13492669270003
1343,47.53306245904994
1344,42.58464460764999
1345,29.438351380450012
1346,23.95047047485001
1347,19.117879706900027
1348,18.42589052765001
1349,42.49897603335002
1350,38.10985502349999
1351,39.97643502589998
1352,41.058354323449954
1353,38.443233610600004
1354,39.145187870899996
1355,36.165955462499944
1356,42.46799319435002
1357,35.29368342945006
1358,47.15942476745002
1359,26.927382180249992
1360,26.00773380365003
1361,26.11502317940006
1362,18.00837433434996
1363,15.471600759180001
1364,16.259306859879995
1365,11.542911742889991
1366,11.406801273545
1367,39.594609142249936
1368,47.68886713674996
1369,27.63444627355002
